Ticker,Strategy,Total Return [%],Max Drawdown [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio
MCHI,Benchmark,-15.469488131198178,62.83625773471696,0.05375149841428428,0.08078436911575951,-0.07797612897965098
XLI,Trend,23.86968773979177,12.34469872866454,0.5299131745595828,0.7960565259230126,0.299937057121236
XLI,High_Vol,15.810453931485883,14.901787691980278,0.36048986622116874,0.535055510484675,0.2478878302447945
XLI,Low_Vol,8.925369955103651,13.036032420402904,0.34167309982299554,0.5143201366690491,0.16379180844019264
XLI,Benchmark,82.20998765772616,21.64398601403893,0.9836409891629154,1.4440309944445937,0.9250161194258294
XLC,Trend,47.605169804390975,9.313808276513585,0.8228553041463967,1.5110454490433836,0.7340612015013842
XLC,High_Vol,-5.760747468396548,22.702181479178552,-0.05171568916490553,-0.07232362433561414,-0.064115633744549
XLC,Low_Vol,-15.819437712336711,35.92215653469775,-0.2924392356574103,-0.39580826987324186,-0.11598196342408039
XLC,Benchmark,93.52686622064196,46.65358686423862,0.8669205687419024,1.2468419991953557,0.443286168012364
XLF,Trend,4.509392636830799,23.553992302486947,0.12512607193657782,0.16347984302568355,0.031924555140693534
XLF,High_Vol,16.93253459655887,11.567732957834446,0.48432418632945595,0.7676277559629768,0.34071945084256683
XLF,Low_Vol,17.116409382929742,9.394928824025769,0.5255801741391216,0.7964729341100966,0.4238157714190993
XLF,Benchmark,95.89438891982958,25.805330347021137,0.9891979097530639,1.4337801845589624,0.8573100875208107
XLK,Trend,43.08361054599127,10.994343169957666,0.5882470624092704,0.9078875070393563,0.5706428992679727
XLK,High_Vol,26.539532269642713,12.158249173156712,0.5450135628195284,0.8336819210399631,0.49261969417443446
XLK,Low_Vol,13.72205370648544,19.032556790667318,0.3715082059685216,0.5138924944828415,0.1696412065984628
XLK,Benchmark,149.5135929904381,33.55907077157061,1.0255869974909873,1.4998075894252954,0.8860503442231312
XLY,Trend,16.48452576393356,14.885809629454858,0.3224198288841116,0.5052501564989477,0.17637821894516587
XLY,High_Vol,-24.214922072047827,34.887542183203756,-0.3236784479962937,-0.4536665795020611,-0.18982312511554814
XLY,Low_Vol,27.848742530843463,20.18998823044281,0.5382547098504521,0.7675812699815696,0.3100218153641651
XLY,Benchmark,55.5611150439894,39.6695739893761,0.5928068442057197,0.8404931212340228,0.34628009570734375
XLB,Trend,-18.341279551903416,24.961067839583926,-0.4198822732909649,-0.5424670369854137,-0.13552748208889492
XLB,High_Vol,29.864118811177942,11.08614083731968,0.8650836369294002,1.3896287721798783,0.6017282832369092
XLB,Low_Vol,5.693803661638449,12.799829105153881,0.18965546284073298,0.2846678468124189,0.10764786271756864
XLB,Benchmark,32.983605522276555,24.716339531524454,0.4854165584395836,0.7028830862029457,0.35896010213989
XLP,Trend,-12.73931191753565,18.322850059513918,-0.3743358702025436,-0.4722229645111289,-0.12486707028241992
XLP,High_Vol,8.608411992394158,9.879403450742249,0.39008660335201223,0.5609836176232798,0.20868365743459547
XLP,Low_Vol,-14.540461024511151,17.932752945829638,-0.8158617122155526,-1.0370820865650854,-0.21237929142041329
XLP,Benchmark,34.071058320367484,16.302365885922825,0.6098225899430845,0.8530881056416784,0.5340362917790902
XLV,Trend,-7.962810587855365,20.905921143131064,-0.1939710930163318,-0.254048868173064,-0.06694074050718332
XLV,High_Vol,10.596315883830593,11.81913310196582,0.33797332396829927,0.4666006153897783,0.2132277038181456
